0.0,110000
0.0,80000
0.0,36912
0.0,150200
0.0,71000
0.0,167200
0.0,121000
0.0,133000
0.0,58400
0.0,135000
0.0,110000
0.0,104584
0.0,73824
0.0,187415
0.0,114080
0.0,187415
0.0,114080
0.0,166000
0.0,73100
0.0,306400
0.0,168700
0.0,187415
0.0,114080
0.0,32974
0.0,32974
0.0,165000
0.0,140000
0.0,150000
0.0,167000
0.0,121000
0.0,185000
0.0,79600
0.0,190200
0.0,95100
0.0,133000
0.0,58400
0.0,90000
0.0,70000
0.0,166000
0.0,73100
0.0,135000
0.0,100000
0.0,180514
0.0,108308
0.0,294000
0.0,192000
0.0,266000
0.0,167000
0.0,200000
0.0,150000
0.0,163800
0.0,88200
0.0,180400
0.0,138800
0.0,67672
0.0,55368
0.0,319000
0.0,206000
0.0,215000
0.0,142000
0.0,266000
0.0,167000
0.0,140130
0.0,84870
0.0,178300
0.0,105400
0.0,222200
0.0,136000
0.0,215000
0.0,142000
0.0,240000
0.0,210000
0.0,122000
0.0,94500
0.0,150000
0.0,116000
0.0,90000
0.0,145000
0.0,128000
0.0,154000
0.0,126000
0.0,240000
0.0,157250
0.0,219650
0.0,136000
0.0,150000
0.0,180000
0.0,125000
0.0,247600
0.0,127300
0.0,60000
0.0,55000
0.0,250000
0.0,125000
0.0,190000
0.0,170000
0.0,202600
0.0,168800
0.0,132000
0.0,111000
0.0,203000
0.0,127000
0.0,125009
0.0,83339
0.0,112200
0.0,91800
0.0,200000
0.0,160000
0.0,161952
0.0,185000
0.0,150000
0.0,160000
0.0,130000
0.0,145000
0.0,115000
0.0,133000
0.0,58300
0.0,254000
0.0,159000
0.0,170000
0.0,85000
0.0,130500
0.0,116000
0.0,81400
0.0,43500
0.0,169000
0.0,92000
0.0,166000
0.0,73100
0.0,190000
0.0,165000
0.0,305600
0.0,146600
0.0,150000
0.0,120000
0.0,275000
0.0,146400
0.0,208500
0.0,165000
0.0,258700
0.0,172500
0.0,150000
0.0,130000
0.0,185000
0.0,150000
0.0,166000
0.0,73100
0.0,198200
0.0,110200
0.0,166000
0.0,73100
0.0,212000
0.0,93300
0.0,212000
0.0,93300
0.0,166000
0.0,73100
0.0,167100
0.0,111400
0.0,133000
0.0,58400
0.0,166000
0.0,73100
0.0,170000
0.0,145000
0.0,212000
0.0,93300
0.0,170000
0.0,135000
0.0,145000
0.0,115000
0.0,139810
0.0,95325
0.0,278700
0.0,159300
0.0,226700
0.0,151100
0.0,247300
0.0,139700
0.0,188000
0.0,139000
0.0,150000
0.0,160000
0.0,94000
0.0,127000
0.0,65000
0.0,276000
0.0,174000
0.0,260000
0.0,136000
0.0,250000
0.0,210000
0.0,188000
0.0,139000
0.0,238000
0.0,176000
0.0,204500
0.0,142200
0.0,212000
0.0,190000
0.0,261500
0.0,134500
0.0,239000
0.0,122900
0.0,115000
0.0,95000
0.0,158500
0.0,115000
0.0,331640
0.0,267720
0.0,180000
0.0,90000
0.0,83000
0.0,66000
0.0,224250
0.0,121550
0.0,166000
0.0,73100
0.0,141298
0.0,115607
0.0,109000
0.0,100000
0.0,205400
0.0,92900
0.0,220000
0.0,130000
0.0,160000
0.0,110000
0.0,230000
0.0,100000
0.0,186030
0.0,110200
0.0,130000
0.0,100000
0.0,242000
0.0,106200
0.0,220000
0.0,120000
0.0,258000
0.0,171000
0.0,91200
0.0,58200
0.0,192000
0.0,178000
0.0,210000
0.0,130000
0.0,160000
0.0,150000
0.0,260000
0.0,136000
0.0,206000
0.0,134000
0.0,180000
0.0,135000
0.0,200000
0.0,120000
0.0,212000
0.0,93300
0.0,106700
0.0,57700
0.0,266400
0.0,173300
0.0,125000
0.0,100000
0.0,165600
0.0,65800
0.0,210400
0.0,170500
0.0,212000
0.0,93300
0.0,170000
0.0,160000
0.0,185400
0.0,81536
0.0,193000
0.0,158000
0.0,170000
0.0,100000
0.0,222200
0.0,136000
0.0,148000
0.0,99000
0.0,204500
0.0,142200
0.0,95000
0.0,75000
0.0,115000
0.0,105000
0.0,195800
0.0,161900
0.0,90000
0.0,80000
0.0,192500
0.0,140000
0.0,100000
0.0,75000
0.0,169000
0.0,91000
0.0,216600
0.0,144400
0.0,150000
0.0,120000
0.0,133000
0.0,58400
0.0,166000
0.0,73100
0.0,166000
0.0,73100
0.0,336300
0.0,179000
0.0,296400
0.0,159600
0.0,212000
0.0,93300
0.0,204500
0.0,142200
0.0,258500
0.0,226500
0.0,247250
0.0,118400
0.0,160000
0.0,140000
0.0,212000
0.0,93400
0.0,172256
0.0,123040
0.0,219000
0.0,132000
0.0,130500
0.0,116000
0.0,323300
0.0,184700
0.0,250000
0.0,200000
0.0,136000
0.0,91000
0.0,185900
0.0,129300
0.0,143000
0.0,78000
0.0,135000
0.0,110000
0.0,142000
0.0,102200
0.0,137500
0.0,81500
0.0,202000
0.0,147000
0.0,140000
0.0,125000
0.0,170625
0.0,127950
0.0,123040
0.0,86128
0.0,85256
0.0,71615
0.0,100000
0.0,100000
0.0,185000
0.0,125000
0.0,60000
0.0,52000
0.0,300000
0.0,260000
0.0,225000
0.0,170000
0.0,100000
0.0,80000
0.0,204500
0.0,142200
0.0,135000
0.0,100000
0.0,297300
0.0,198200
0.0,240000
0.0,190000
0.0,185000
0.0,79600
0.0,222200
0.0,136000
0.0,110000
0.0,95000
0.0,324000
0.0,159000
0.0,207700
0.0,133700
0.0,71000
0.0,57000
0.0,222200
0.0,136000
0.0,200000
0.0,150000
0.0,59000
0.0,50000
0.0,234000
0.0,208000
0.0,187000
0.0,128000
0.0,202000
0.0,147000
0.0,50000
0.0,64781
0.0,57223
0.0,21000
0.0,135000
0.0,120000
0.0,150000
0.0,140000
0.0,190000
0.0,165000
0.0,280000
0.0,190000
0.0,212000
0.0,190000
0.0,43064
0.0,43064
0.0,245700
0.0,132300
0.0,90000
0.0,80000
0.0,212000
0.0,93300
0.0,212000
0.0,93300
0.0,276000
0.0,174000
0.0,133000
0.0,58300
0.0,145640
0.0,84400
0.0,300000
0.0,195000
0.0,190000
0.0,107500
0.0,105000
0.0,75000
0.0,140000
0.0,98000
0.0,204500
0.0,142200
0.0,236160
0.0,159408
0.0,115000
0.0,85000
0.0,145000
0.0,120000
0.0,120350
0.0,74400
0.0,158494
0.0,88052
0.0,181500
0.0,127000
0.0,300000
0.0,260000
0.0,258000
0.0,171000
0.0,25000
0.0,200000
0.0,150000
0.0,225300
0.0,197400
0.0,205500
0.0,128500
0.0,191600
0.0,125600
0.0,245700
0.0,132300
0.0,130410
0.0,92000
0.0,183900
0.0,108800
0.0,275000
0.0,121200
0.0,166000
0.0,73100
0.0,231250
0.0,111000
0.0,300000
0.0,130000
0.0,210500
0.0,105300
0.0,158400
0.0,85800
0.0,305600
0.0,146600
0.0,180400
0.0,138800
0.0,258700
0.0,172500
0.0,156100
0.0,100400
0.0,134200
0.0,103200
0.0,105000
0.0,85000
0.0,220000
0.0,160000
0.0,110000
0.0,95000
0.0,95400
0.0,57800
0.0,110000
0.0,86000
0.0,125000
0.0,87500
0.0,185000
0.0,79600
0.0,275000
0.0,170000
0.0,133200
0.0,84000
0.0,171000
0.0,93000
0.0,216450
0.0,123750
0.0,212800
0.0,124100
0.0,205000
0.0,166000
0.0,231650
0.0,189100
0.0,160000
0.0,120000
0.0,156100
0.0,100400
0.0,266875
0.0,128250
0.0,158600
0.0,115300
0.0,225300
0.0,197400
0.0,109900
0.0,61200
0.0,161000
0.0,75000
0.0,166000
0.0,73100
0.0,138510
0.0,95490
0.0,150000
0.0,110000
0.0,232200
0.0,133300
0.0,121788
0.0,79032
0.0,178250
0.0,110500
0.0,190000
0.0,160000
0.0,216000
0.0,184000
0.0,166000
0.0,104000
0.0,185000
0.0,79600
0.0,230000
0.0,196000
0.0,184000
0.0,123000
0.0,165600
0.0,65800
0.0,186000
0.0,81800
0.0,135000
0.0,82500
0.0,247250
0.0,160000
0.0,169000
0.0,105500
0.0,195800
0.0,161900
0.0,108500
0.0,78800
0.0,225000
0.0,166000
0.0,167500
0.0,106500
0.0,160000
0.0,110000
0.0,120000
0.0,105000
0.0,110000
0.0,87500
0.0,60000
0.0,55000
0.0,145000
0.0,115000
0.0,225000
0.0,166000
0.0,135000
0.0,100000
0.0,105000
0.0,95000
0.0,289800
0.0,214200
0.0,167500
0.0,106500
0.0,220000
0.0,146000
0.0,128000
0.0,81500
0.0,206000
0.0,134000
0.0,370000
0.0,200000
0.0,175000
0.0,160000
0.0,240000
0.0,100000
0.0,180000
0.0,160000
0.0,143000
0.0,127000
0.0,249300
0.0,149300
0.0,222200
0.0,136000
0.0,190000
0.0,160000
0.0,248100
0.0,145900
0.0,170200
0.0,83900
0.0,100000
0.0,75000
0.0,166000
0.0,90000
0.0,160000
0.0,94100
0.0,226600
0.0,140100
0.0,247600
0.0,127300
0.0,222200
0.0,136000
0.0,260000
0.0,136000
0.0,222200
0.0,136000
0.0,156000
0.0,124000
0.0,200000
0.0,132600
0.0,308000
0.0,190400
0.0,155000
0.0,136000
0.0,160000
0.0,75000
0.0,214500
0.0,132600
0.0,111000
0.0,104000
0.0,260000
0.0,136000
0.0,85000
0.0,75000
0.0,180250
0.0,118000
0.0,212800
0.0,111600
0.0,157500
0.0,132500
0.0,85000
0.0,75000
0.0,93918
0.0,51962
0.0,171000
0.0,152000
0.0,223600
0.0,115000
0.0,166000
0.0,73100
0.0,140000
0.0,110000
0.0,130900
0.0,72700
0.0,333500
0.0,144000
0.0,180000
0.0,118200
0.0,354200
0.0,221800
0.0,166000
0.0,73000
0.0,156600
0.0,137200
0.0,149000
0.0,65300
0.0,187000
0.0,180000
0.0,119636
0.0,70374
0.0,105000
0.0,67000
0.0,102000
0.0,94770
0.0,186000
0.0,81800
0.0,133000
0.0,58400
0.0,169900
0.0,164100
0.0,305600
0.0,172500
0.0,105000
0.0,75000
0.0,37573
-1.0,36940
0.0,180240
0.0,120160
0.0,212000
0.0,93400
0.0,275000
0.0,170000
0.0,119000
0.0,71400
0.0,115950
0.0,69570
0.0,225100
0.0,140900
0.0,116000
0.0,90000
0.0,212000
0.0,93300
0.0,179000
0.0,144000
0.0,250800
0.0,167200
0.0,144000
0.0,76000
0.0,230000
0.0,180000
0.0,156450
0.0,119200
0.0,150000
0.0,130000
0.0,247500
0.0,172200
0.0,155000
0.0,125000
0.0,175000
0.0,97500
0.0,220000
0.0,185000
0.0,100000
0.0,75000
0.0,303050
0.0,202350
0.0,21593
0.0,201650
0.0,124600
0.0,198200
0.0,110200
0.0,212000
0.0,93400
0.0,145000
0.0,110000
0.0,89500
0.0,65000
0.0,328400
0.0,205600
0.0,184800
0.0,161900
0.0,85000
0.0,61800
0.0,70748
0.0,67056
0.0,116000
0.0,72500
0.0,215000
0.0,169850
0.0,225000
0.0,180000
0.0,147400
0.0,107682
0.0,225300
0.0,197400
0.0,160000
0.0,136000
0.0,204600
0.0,126500
0.0,210000
0.0,115000
0.0,86500
0.0,40400
0.0,260000
0.0,136000
0.0,329700
0.0,192351
0.0,280000
0.0,160000
0.0,106700
0.0,97000
0.0,175000
0.0,150000
0.0,145000
0.0,120000
0.0,88000
0.0,60000
0.0,123000
0.0,93593
0.0,276000
0.0,174000
0.0,185900
0.0,129300
0.0,222405
0.0,172800
0.0,120350
0.0,74400
0.0,205600
0.0,105700
0.0,263500
0.0,189360
0.0,192000
0.0,124000
0.0,230000
0.0,124000
0.0,148500
0.0,82500
0.0,184800
0.0,161900
0.0,310000
0.0,206000
0.0,372000
0.0,223000
0.0,172256
0.0,123040
0.0,95000
0.0,80000
0.0,131000
0.0,110000
0.0,148500
0.0,82500
0.0,133000
0.0,58400
0.0,233500
0.0,146000
0.0,300000
0.0,130000
0.0,280889
0.0,187259
0.0,305100
0.0,146900
0.0,78800
0.0,44100
0.0,166000
0.0,73100
0.0,150000
0.0,80000
0.0,150000
0.0,80000
0.0,170000
0.0,120000
0.0,110000
0.0,90000
0.0,202800
0.0,104300
0.0,272400
0.0,140100
0.0,154000
0.0,103000
0.0,223600
0.0,115000
0.0,80750
0.0,48450
0.0,85600
0.0,57000
0.0,190400
0.0,112000
0.0,119636
0.0,70374
0.0,304750
0.0,160000
0.0,98873
0.0,58161
0.0,138000
0.0,85500
0.0,307100
0.0,216800
0.0,153600
0.0,106800
0.0,250000
0.0,125000
0.0,280000
0.0,180000
0.0,160000
0.0,130000
0.0,180000
0.0,162000
0.0,185000
0.0,79600
0.0,164640
0.0,131712
0.0,74800
0.0,63600
0.0,138510
0.0,95490
0.0,92280
0.0,67672
0.0,280000
0.0,160000
0.0,170000
0.0,140000
0.0,137500
0.0,81500
0.0,253792
0.0,158620
0.0,259900
0.0,139200
0.0,118118
0.0,79976
0.0,293000
0.0,185000
0.0,180000
0.0,90000
0.0,165000
0.0,115500
0.0,110000
0.0,70000
0.0,142000
0.0,102000
0.0,141600
0.0,121400
0.0,240000
0.0,170000
0.0,222200
0.0,136000
0.0,55000
0.0,49000
0.0,135000
0.0,110000
0.0,200000
0.0,180000
0.0,246080
0.0,184560
0.0,168000
0.0,130000
0.0,105000
0.0,70000
0.0,105000
0.0,100000
0.0,243000
0.0,152000
0.0,167500
0.0,106500
0.0,79976
0.0,115600
0.0,79700
0.0,281700
0.0,141100
0.0,173100
0.0,86900
0.0,258700
0.0,133800
0.0,120000
0.0,85000
0.0,225300
0.0,197400
0.0,157000
0.0,125000
0.0,208000
0.0,134000
0.0,140000
0.0,65000
0.0,258700
0.0,160000
0.0,258700
0.0,188200
0.0,49216
0.0,49216
0.0,110000
0.0,73400
0.0,183414
0.0,183414
0.0,130000
0.0,97200
0.0,299000
0.0,187000
0.0,204500
0.0,66000
0.0,190000
0.0,140000
0.0,170200
0.0,83900
0.0,130000
0.0,101570
0.0,177000
0.0,118000
0.0,234500
0.0,127000
0.0,114979
0.0,287500
0.0,168000
0.0,155000
0.0,140000
0.0,230000
0.0,180000
0.0,153000
0.0,136000
0.0,93918
0.0,51962
0.0,254000
0.0,200000
0.0,214500
0.0,134500
0.0,136000
0.0,104000
0.0,110000
0.0,90000
0.0,145000
0.0,115000
0.0,143000
0.0,117000
0.0,216000
0.0,184000
0.0,324000
0.0,159000
0.0,130000
0.0,110000
0.0,73824
0.0,55368
0.0,370000
0.0,200000
0.0,275300
0.0,183500
0.0,230000
0.0,196000
0.0,253000
0.0,172040
0.0,234000
0.0,178000
0.0,164000
0.0,130000
0.0,109238
0.0,68274
0.0,57223
0.0,51824
0.0,80800
0.0,53800
0.0,258900
0.0,176080
0.0,70748
0.0,67056
0.0,120000
0.0,110000
0.0,309000
0.0,142000
0.0,201650
0.0,124600
0.0,65000
0.0,60000
0.0,132100
0.0,68400
0.0,145000
0.0,110000
0.0,160000
0.0,140000
0.0,87500
0.0,62500
0.0,142000
0.0,128000
0.0,160000
0.0,130000
0.0,155000
0.0,139500
0.0,202800
0.0,104300
0.0,221000
0.0,129000
0.0,259000
0.0,138750
0.0,120000
0.0,100000
0.0,155000
0.0,130000
0.0,247300
0.0,139700
0.0,215000
0.0,182750
0.0,248100
0.0,145900
0.0,207000
0.0,141000
0.0,90000
0.0,55000
0.0,247300
0.0,139700
0.0,36000
0.0,300000
0.0,100000
0.0,300000
0.0,100000
0.0,116700
0.0,93400
0.0,80000
0.0,50000
0.0,179000
0.0,176490
0.0,195000
0.0,143750
0.0,180000
0.0,162000
0.0,199000
0.0,196760
0.0,90000
0.0,70000
0.0,324000
0.0,159000
0.0,222000
0.0,159000
0.0,175000
0.0,150000
0.0,50000
0.0,70179
0.0,110000
0.0,75000
0.0,46426
0.0,38868
0.0,220000
0.0,80000
0.0,167500
0.0,106500
0.0,150000
0.0,130000
0.0,150000
0.0,130000
0.0,126500
0.0,78000
0.0,185900
0.0,129300
0.0,250000
0.0,222000
0.0,145000
0.0,120000
0.0,150000
0.0,120000
0.0,204500
0.0,142200
0.0,297000
0.0,138000
0.0,147600
0.0,106300
0.0,247300
0.0,139700
0.0,102586
0.0,79981
0.0,131250
0.0,128100
0.0,116000
0.0,90000
0.0,174500
0.0,113000
0.0,56500
0.0,38868
0.0,227000
0.0,185000
0.0,230000
0.0,160000
0.0,185000
0.0,150000
0.0,138300
0.0,110700
0.0,185000
0.0,79600
0.0,208500
0.0,165000
0.0,100000
0.0,75000
0.0,185000
0.0,150000
0.0,48585
0.0,38868
0.0,137500
0.0,81500
0.0,130000
0.0,80000
0.0,230000
0.0,196000
0.0,202800
0.0,104300
0.0,216000
0.0,184000
0.0,212175
0.0,156000
0.0,184000
0.0,123000
0.0,111151
0.0,66691
0.0,190000
0.0,138700
0.0,95040
0.0,59400
0.0,197802
0.0,156453
0.0,308000
0.0,144000
0.0,172000
0.0,140000
0.0,89819
0.0,72593
0.0,185000
0.0,150000
0.0,154000
0.0,103000
0.0,180000
0.0,122400
0.0,80000
0.0,70000
0.0,120000
0.0,90000
0.0,227500
0.0,147500
0.0,150000
0.0,50000
0.0,73824
0.0,55368
0.0,220000
0.0,180000
0.0,331640
0.0,267720
0.0,190000
0.0,130000
0.0,160000
0.0,130000
0.0,150000
0.0,50000
0.0,172200
0.0,131200
0.0,250000
0.0,100000
0.0,178000
0.0,165000
0.0,202800
0.0,104300
0.0,155000
0.0,120000
0.0,280000
0.0,200000
0.0,184000
0.0,123000
0.0,202800
0.0,104300
0.0,73824
0.0,67672
0.0,290000
0.0,173200
0.0,235000
0.0,204000
0.0,300000
0.0,222000
0.0,160000
0.0,136000
0.0,206000
0.0,134000
0.0,155000
0.0,105000
0.0,287500
0.0,212500
0.0,190027
0.0,152022
0.0,19434
0.0,130000
0.0,100000
0.0,250000
0.0,125000
0.0,131000
0.0,88000
0.0,80000
0.0,50000
0.0,198000
0.0,132000
0.0,125000
0.0,115000
0.0,184000
0.0,123000
0.0,145000
0.0,130000
0.0,170700
0.0,113900
0.0,184000
0.0,123000
0.0,280000
0.0,200000
0.0,185000
0.0,81000
0.0,220000
0.0,80000
0.0,185000
0.0,123000
0.0,80000
0.0,75000
0.0,150000
0.0,130000
0.0,53000
0.0,48000
0.0,369120
0.0,73824
0.0,150000
0.0,125000
0.0,150000
0.0,130000
0.0,70748
0.0,67056
0.0,190000
0.0,170000
0.0,125000
0.0,115000
0.0,130000
0.0,101570
0.0,150000
0.0,115000
0.0,184000
0.0,123000
0.0,194000
0.0,175000
0.0,185000
0.0,160000
0.0,185000
0.0,50000
0.0,80000
0.0,70000
0.0,254000
0.0,200000
0.0,130916
0.0,120000
0.0,160000
0.0,130000
0.0,218213
0.0,178538
0.0,222200
0.0,136000
0.0,316000
0.0,202000
0.0,222200
0.0,136000
0.0,189750
0.0,119213
0.0,162000
0.0,130000
0.0,170200
0.0,83900
0.0,202800
0.0,104300
0.0,250944
0.0,205318
0.0,155000
0.0,125000
0.0,135000
0.0,114000
0.0,218213
0.0,178538
0.0,240000
0.0,163200
0.0,258800
0.0,199200
0.0,215625
0.0,159375
0.0,155000
0.0,125000
0.0,170000
0.0,100000
0.0,234000
0.0,208000
0.0,203000
0.0,133000
0.0,272400
0.0,140100
0.0,282000
0.0,208000
0.0,93919
0.0,51962
0.0,211000
0.0,185000
0.0,118800
0.0,75000
0.0,159350
0.0,130100
0.0,262000
0.0,245000
0.0,190000
0.0,150000
0.0,205218
0.0,136743
0.0,185000
0.0,94600
0.0,160000
0.0,107000
0.0,264400
0.0,176300
0.0,160000
0.0,107000
0.0,275000
0.0,175000
0.0,76000
0.0,53984
0.0,43187
0.0,80800
0.0,53800
0.0,150000
0.0,125000
0.0,210000
0.0,180000
0.0,210000
0.0,155000
0.0,169500
0.0,138000
0.0,226700
0.0,133300
0.0,278700
0.0,159300
0.0,180000
0.0,120000
0.0,125000
0.0,115000
0.0,297300
0.0,198200
0.0,204500
0.0,138900
0.0,110400
0.0,68000
0.0,260600
0.0,170500
0.0,63750
0.0,46400
0.0,214872
0.0,186846
0.0,95000
0.0,70600
0.0,149500
0.0,127075
0.0,162000
0.0,111000
0.0,280000
0.0,182750
0.0,212800
0.0,124100
0.0,196000
0.0,142600
0.0,185000
0.0,79600
0.0,193000
0.0,110000
0.0,245000
0.0,185000
0.0,154000
0.0,103000
0.0,80000
0.0,70000
0.0,250000
0.0,225000
0.0,90000
0.0,80000
0.0,61520
0.0,49216
0.0,205000
0.0,167500
0.0,202600
0.0,168800
0.0,164000
0.0,130000
0.0,240000
0.0,220000
0.0,168000
0.0,130000
0.0,185900
0.0,129300
0.0,297300
0.0,198200
0.0,190000
0.0,156000
0.0,205000
0.0,152000
0.0,196500
0.0,97300
0.0,260000
0.0,192000
0.0,216000
0.0,184000
0.0,192000
0.0,164000
0.0,227700
0.0,154836
0.0,160000
0.0,140000
0.0,168000
0.0,130000
0.0,285000
0.0,190000
0.0,405000
0.0,270000
0.0,214300
0.0,108500
0.0,145000
0.0,115000
0.0,130000
0.0,113000
0.0,194500
0.0,110250
0.0,295000
0.0,177300
0.0,55368
0.0,44294
0.0,136000
0.0,104000
0.0,222200
0.0,136000
0.0,192000
0.0,164000
0.0,220000
0.0,187000
0.0,353200
0.0,249300
0.0,85000
0.0,79000
0.0,214500
0.0,132600
0.0,131000
0.0,130000
0.0,153600
0.0,106800
0.0,220000
0.0,163000
0.0,168000
0.0,130000
0.0,107400
0.0,101500
0.0,80000
0.0,70000
0.0,80976
0.0,300000
0.0,100000
0.0,175000
0.0,135000
0.0,164000
0.0,130000
0.0,300000
0.0,211000
0.0,276000
0.0,184000
0.0,115000
0.0,110000
0.0,139810
0.0,95325
0.0,167000
0.0,150000
0.0,144000
0.0,96000
0.0,140000
0.0,125000
0.0,145000
0.0,116000
0.0,161000
0.0,116300
0.0,140000
0.0,125000
0.0,175564
0.0,144854
0.0,225000
0.0,166000
0.0,190000
0.0,150000
0.0,225000
0.0,166000
0.0,151300
0.0,126100
0.0,190000
0.0,152000
0.0,202600
0.0,168800
0.0,190000
0.0,150000
0.0,180000
0.0,125000
0.0,113000
0.0,90400
0.0,204300
0.0,139000
0.0,282000
0.0,208000
0.0,185000
0.0,124000
0.0,240000
0.0,157000
0.0,212800
0.0,111600
0.0,183000
0.0,147000
0.0,169000
0.0,91000
0.0,210000
0.0,160000
0.0,70900
0.0,49000
0.0,193000
0.0,128000
0.0,168000
0.0,130000
0.0,154000
0.0,103000
0.0,93918
0.0,51962
0.0,180000
0.0,160000
0.0,140000
0.0,140000
0.0,275000
0.0,243000
0.0,215000
0.0,160000
0.0,174500
0.0,113000
0.0,125000
0.0,80000
0.0,145000
0.0,115000
0.0,260000
0.0,160000
0.0,202000
0.0,140000
0.0,96313
0.0,250000
0.0,140000
0.0,48585
0.0,43187
0.0,204000
0.0,127500
0.0,145500
0.0,108000
0.0,206000
0.0,175100
0.0,122500
0.0,82500
0.0,110400
0.0,68000
0.0,190000
0.0,160000
0.0,95000
0.0,75000
0.0,136000
0.0,104000
0.0,130000
0.0,105000
0.0,154000
0.0,103000
0.0,217000
0.0,192000
0.0,170000
0.0,100000
0.0,90000
0.0,60000
0.0,350000
0.0,168000
0.0,234900
0.0,113500
0.0,385000
0.0,245000
0.0,255000
0.0,255000
0.0,170200
0.0,83900
0.0,170200
0.0,83900
0.0,202500
0.0,177500
0.0,308000
0.0,144000
0.0,130000
0.0,101570
0.0,300000
0.0,150000
0.0,222200
0.0,136000
0.0,145000
0.0,130000
0.0,155000
0.0,130000
0.0,240000
0.0,180000
0.0,170200
0.0,83900
0.0,210000
0.0,165000
0.0,300000
0.0,150000
0.0,300000
0.0,150000
0.0,212800
0.0,111600
0.0,213600
0.0,103200
0.0,230000
0.0,153000
0.0,308000
0.0,190400
0.0,204000
0.0,127500
0.0,250000
0.0,125000
0.0,385000
0.0,310000
0.0,120000
0.0,88000
0.0,158000
0.0,108000
0.0,385000
0.0,310000
0.0,247300
0.0,139700
0.0,240000
0.0,180000
0.0,130000
0.0,101570
0.0,210000
0.0,165000
0.0,170200
0.0,83900
0.0,222200
0.0,136000
0.0,169000
0.0,91000
0.0,135000
0.0,110000
0.0,129192
0.0,98432
0.0,369120
0.0,40680
0.0,150000
0.0,130000
0.0,128000
0.0,81500
0.0,306000
0.0,204000
0.0,185900
0.0,129300
0.0,204500
0.0,142200
0.0,75577
0.0,18000
0.0,369120
0.0,61520
0.0,270000
0.0,200000
0.0,204500
0.0,142200
0.0,92280
0.0,67672
0.0,188600
0.0,111550
0.0,230000
0.0,160000
0.0,247300
0.0,139700
0.0,360000
0.0,240000
0.0,129100
0.0,111400
0.0,135000
0.0,110000
0.0,214500
0.0,132600
0.0,120000
0.0,100000
0.0,242921
0.0,170045
0.0,225000
0.0,175000
0.0,180000
0.0,162000
0.0,175000
0.0,90000
0.0,156450
0.0,119200
0.0,245000
0.0,185000
0.0,214500
0.0,132600
0.0,154800
0.0,76300
0.0,178600
0.0,88600
0.0,248100
0.0,145900
0.0,93919
0.0,51962
0.0,207345
0.0,180300
0.0,200000
0.0,140000
0.0,205000
0.0,167500
0.0,140000
